Gender,Source,PriceXQuantity,age_group
Male,Organic Search,321,58-62
Male,Organic Search,481,48-52
Female,SEM,924,18-22
Female,Instagram Campign,43,33-37
Female,SEM,482,33-37
Male,Instagram Campign,264,43-47
Male,SEM,975,43-47
Male,SEM,1932,43-47
Female,SEM,815,58-62
Female,SEM,1026,58-62
Male,Instagram Campign,928,48-52
Female,Instagram Campign,1329,23-27
Female,FaceBook campaign,300,33-37
Female,SEM,2395,38-42
Male,FaceBook campaign,234,63+
Male,SEM,1480,63+
Male,FaceBook campaign,708,58-62
Male,SEM,380,58-62
Female,SEM,668,23-27
Female,SEM,1290,23-27
Female,SEM,754,38-42
Female,FaceBook campaign,102,38-42
Female,SEM,120,38-42
Male,SEM,1344,53-57
Male,Instagram Campign,230,53-57
Female,Instagram Campign,1588,48-52
Female,Instagram Campign,366,48-52
Female,SEM,2265,53-57
Female,FaceBook campaign,1656,53-57
Female,SEM,353,53-57
Female,SEM,222,53-57
Female,Instagram Campign,1840,53-57
Female,SEM,23,53-57
Male,FaceBook campaign,790,38-42
Male,Instagram Campign,824,38-42
Male,FaceBook campaign,158,43-47
Female,SEM,1232,53-57
Female,FaceBook campaign,1260,53-57
Male,SEM,425,63+
Female,FaceBook campaign,1080,18-22
Female,SEM,1290,18-22
Female,FaceBook campaign,155,18-22
Female,Instagram Campign,880,23-27
Female,Instagram Campign,2250,23-27
Male,Instagram Campign,1172,53-57
Female,Instagram Campign,658,38-42
Female,SEM,422,63+
Female,FaceBook campaign,70,63+
Female,FaceBook campaign,351,58-62
Male,FaceBook campaign,900,28-32
Male,SEM,2245,28-32
Male,FaceBook campaign,564,28-32
Male,SEM,100,28-32
Male,Instagram Campign,197,18-22
Male,Instagram Campign,948,18-22
Female,SEM,924,63+
Female,FaceBook campaign,640,63+
Female,Instagram Campign,2380,63+
Male,Instagram Campign,1285,28-32
Female,SEM,474,43-47
Female,SEM,172,33-37
Male,SEM,1257,23-27
Female,SEM,174,53-57
Female,FaceBook campaign,1020,53-57
Female,FaceBook campaign,64,63+
Female,FaceBook campaign,452,63+
Female,Instagram Campign,260,63+
Female,FaceBook campaign,255,58-62
Female,Instagram Campign,618,58-62
Female,SEM,195,58-62
Male,SEM,1473,23-27
Female,SEM,232,48-52
Female,FaceBook campaign,345,48-52
Female,Instagram Campign,512,48-52
Male,SEM,64,23-27
Male,SEM,165,23-27
Male,FaceBook campaign,196,23-27
Female,SEM,105,18-22
Female,SEM,180,18-22
Male,SEM,656,18-22
Male,FaceBook campaign,824,18-22
Male,FaceBook campaign,22,28-32
Male,SEM,556,43-47
Male,FaceBook campaign,876,33-37
Male,FaceBook campaign,1235,33-37
Female,SEM,711,43-47
Female,SEM,1152,43-47
Female,Instagram Campign,1448,48-52
Female,FaceBook campaign,328,18-22
Male,FaceBook campaign,298,63+
Male,FaceBook campaign,1680,23-27
Female,SEM,200,18-22
Female,SEM,264,58-62
Female,SEM,397,23-27
Male,Instagram Campign,52,48-52
Male,SEM,190,48-52
Male,Instagram Campign,1705,48-52
Female,FaceBook campaign,251,18-22
Female,SEM,886,18-22
Male,FaceBook campaign,370,53-57
Male,SEM,729,53-57
Male,SEM,1548,18-22
Male,SEM,1660,63+
Female,SEM,1036,53-57
Female,Organic Search,431,48-52
Female,SEM,1516,48-52
Female,FaceBook campaign,646,23-27
Male,SEM,1552,23-27
Male,Instagram Campign,752,23-27
Female,FaceBook campaign,157,33-37
Female,Instagram Campign,1152,18-22
Female,SEM,2435,38-42
Female,Instagram Campign,648,28-32
Female,SEM,394,63+
Female,SEM,992,63+
Male,SEM,1059,48-52
Male,Instagram Campign,64,48-52
Male,SEM,372,48-52
Male,SEM,374,53-57
Male,FaceBook campaign,1876,43-47
Female,SEM,2355,28-32
Female,Instagram Campign,1260,28-32
Female,SEM,1490,28-32
Male,Instagram Campign,1431,58-62
Male,SEM,534,58-62
Male,FaceBook campaign,1620,58-62
Female,Instagram Campign,184,28-32
Female,Instagram Campign,645,38-42
Female,FaceBook campaign,638,38-42
Female,SEM,1176,33-37
Female,SEM,852,23-27
Female,FaceBook campaign,1644,58-62
Female,Instagram Campign,1768,63+
Female,Instagram Campign,90,63+
Female,SEM,298,28-32
Male,Instagram Campign,768,48-52
Male,SEM,1760,48-52
Female,SEM,1140,53-57
Male,FaceBook campaign,136,38-42
Male,SEM,1224,38-42
Female,FaceBook campaign,1688,18-22
Female,Instagram Campign,988,18-22
Female,SEM,728,23-27
Female,FaceBook campaign,1050,18-22
Female,SEM,2200,18-22
Female,Instagram Campign,597,18-22
Female,SEM,1280,18-22
Female,SEM,1950,38-42
Female,FaceBook campaign,1480,38-42
Female,Instagram Campign,417,43-47
Female,SEM,1135,43-47
Female,SEM,944,43-47
Male,SEM,149,28-32
Male,SEM,708,23-27
Male,FaceBook campaign,1192,23-27
Male,FaceBook campaign,308,53-57
Male,SEM,1055,53-57
Male,FaceBook campaign,964,53-57
Male,SEM,672,53-57
Female,SEM,1748,58-62
Female,SEM,24,58-62
Female,SEM,292,58-62
Male,SEM,634,38-42
Male,Instagram Campign,384,38-42
Male,SEM,412,43-47
Male,Instagram Campign,1888,43-47
Male,FaceBook campaign,1074,43-47
Male,SEM,570,43-47
Female,FaceBook campaign,1560,53-57
Female,SEM,1270,53-57
Female,FaceBook campaign,860,48-52
Male,Instagram Campign,794,28-32
Male,SEM,1085,28-32
Male,Instagram Campign,184,33-37
Male,FaceBook campaign,380,33-37
Male,SEM,316,33-37
Male,SEM,2255,33-37
Female,Organic Search,336,23-27
Female,SEM,112,23-27
Male,FaceBook campaign,2440,38-42
Female,SEM,1431,38-42
Female,SEM,1407,38-42
Female,SEM,728,48-52
Female,Instagram Campign,969,48-52
Female,Instagram Campign,548,48-52
Female,SEM,368,53-57
Female,SEM,2035,53-57
Male,Instagram Campign,463,48-52
Male,FaceBook campaign,725,48-52
Female,Instagram Campign,1035,38-42
Male,Instagram Campign,402,23-27
Male,SEM,1875,23-27
Male,SEM,730,18-22
Male,SEM,1688,18-22
Female,SEM,1935,38-42
Female,Instagram Campign,76,38-42
Female,FaceBook campaign,109,38-42
Female,SEM,596,38-42
Male,FaceBook campaign,420,18-22
Male,SEM,590,18-22
Male,Instagram Campign,2455,18-22
Female,Instagram Campign,1070,38-42
Female,SEM,912,38-42
Female,SEM,1940,38-42
Male,Instagram Campign,840,23-27
Female,SEM,282,63+
Female,SEM,268,63+
Female,SEM,2325,23-27
Female,SEM,694,23-27
Female,FaceBook campaign,287,23-27
Female,Instagram Campign,1760,23-27
Male,FaceBook campaign,160,28-32
Male,Instagram Campign,1472,28-32
Female,SEM,837,53-57
Female,Instagram Campign,170,53-57
Female,Organic Search,2420,48-52
Female,FaceBook campaign,42,43-47
Female,FaceBook campaign,190,53-57
Female,SEM,424,63+
Male,Instagram Campign,396,33-37
Female,FaceBook campaign,382,43-47
Female,Instagram Campign,1980,43-47
Female,FaceBook campaign,168,43-47
Female,SEM,838,28-32
Female,Instagram Campign,1695,33-37
Female,SEM,142,33-37
Female,FaceBook campaign,354,53-57
Female,Instagram Campign,102,53-57
Male,Instagram Campign,1600,63+
Female,SEM,508,58-62
Female,Organic Search,704,48-52
Female,FaceBook campaign,138,48-52
Male,Organic Search,292,53-57
Male,SEM,66,53-57
Female,FaceBook campaign,626,18-22
Female,SEM,105,23-27
Female,SEM,813,23-27
Male,FaceBook campaign,391,23-27
Male,SEM,1948,18-22
Male,SEM,1360,18-22
Female,SEM,162,43-47
Female,SEM,1015,43-47
Male,FaceBook campaign,252,53-57
Female,FaceBook campaign,15,48-52
Male,FaceBook campaign,2200,43-47
Male,FaceBook campaign,1880,43-47
Female,SEM,1500,43-47
Female,SEM,183,43-47
Female,FaceBook campaign,264,43-47
Male,SEM,26,58-62
Male,Instagram Campign,746,58-62
Female,SEM,60,58-62
Female,FaceBook campaign,128,53-57
Male,FaceBook campaign,820,43-47
Female,Instagram Campign,632,18-22
Female,FaceBook campaign,717,28-32
Female,FaceBook campaign,2365,28-32
Female,SEM,155,28-32
Female,SEM,146,48-52
Female,SEM,892,48-52
Male,Instagram Campign,314,63+
Female,SEM,250,58-62
Male,SEM,711,63+
Male,FaceBook campaign,2050,63+
Female,SEM,372,58-62
Female,FaceBook campaign,626,58-62
Female,SEM,1264,58-62
Male,Instagram Campign,1220,43-47
Male,FaceBook campaign,150,43-47
Female,SEM,299,33-37
Male,Instagram Campign,1976,18-22
Male,Instagram Campign,340,38-42
Female,SEM,480,48-52
Female,FaceBook campaign,1795,53-57
Male,SEM,65,33-37
Male,SEM,285,33-37
Female,Instagram Campign,164,33-37
Male,Instagram Campign,556,28-32
Male,SEM,1284,28-32
Male,Instagram Campign,860,33-37
Male,Instagram Campign,1245,48-52
Male,SEM,230,33-37
Female,SEM,772,43-47
Female,Instagram Campign,112,63+
Female,SEM,1206,63+
Female,Instagram Campign,684,58-62
Male,Instagram Campign,444,48-52
Male,SEM,1684,63+
Male,SEM,2050,63+
Male,FaceBook campaign,262,63+
Male,SEM,46,63+
Female,Instagram Campign,1176,28-32
Male,Instagram Campign,15,33-37
Male,Instagram Campign,1520,33-37
Female,SEM,708,43-47
Female,FaceBook campaign,236,33-37
Female,FaceBook campaign,344,33-37
Female,FaceBook campaign,1224,33-37
Female,Instagram Campign,116,23-27
Female,Instagram Campign,750,23-27
Male,SEM,965,33-37
Male,Instagram Campign,408,38-42
Male,FaceBook campaign,1640,38-42
Male,SEM,879,38-42
Female,SEM,225,48-52
Female,Instagram Campign,333,48-52
Female,SEM,792,48-52
Female,FaceBook campaign,884,18-22
Female,FaceBook campaign,568,38-42
Female,SEM,1479,38-42
Male,Instagram Campign,744,53-57
Male,FaceBook campaign,726,53-57
Male,FaceBook campaign,2200,33-37
Female,SEM,675,23-27
Female,Instagram Campign,40,23-27
Female,FaceBook campaign,1095,23-27
Female,SEM,170,28-32
Female,Instagram Campign,650,38-42
Female,Instagram Campign,1035,38-42
Male,Organic Search,161,18-22
Female,FaceBook campaign,655,33-37
Female,SEM,150,33-37
Female,Instagram Campign,920,33-37
Male,Instagram Campign,294,63+
Male,Instagram Campign,130,63+
Male,SEM,2410,28-32
Male,Instagram Campign,537,28-32
Male,FaceBook campaign,900,28-32
Female,Instagram Campign,1467,18-22
Female,SEM,605,63+
Female,Organic Search,918,33-37
Female,SEM,1095,63+
Female,FaceBook campaign,191,63+
Female,SEM,435,63+
Female,SEM,33,63+
Female,Instagram Campign,48,33-37
Female,FaceBook campaign,948,33-37
Female,Instagram Campign,1668,33-37
Female,FaceBook campaign,696,33-37
Female,SEM,504,33-37
Male,Instagram Campign,1473,63+
Female,FaceBook campaign,1748,18-22
Female,SEM,1020,18-22
Female,SEM,116,18-22
Female,FaceBook campaign,456,28-32
Male,FaceBook campaign,1890,58-62
Female,FaceBook campaign,644,33-37
Female,Instagram Campign,1955,33-37
Female,SEM,212,33-37
Female,SEM,855,33-37
Female,SEM,360,33-37
Female,Instagram Campign,990,48-52
Male,SEM,428,58-62
Male,SEM,494,58-62
Male,SEM,168,58-62
Male,SEM,986,38-42
Male,Organic Search,540,43-47
Female,Instagram Campign,68,63+
Female,SEM,252,63+
Male,FaceBook campaign,166,43-47
Female,Instagram Campign,1182,63+
Female,SEM,393,18-22
Male,SEM,2065,63+
Male,SEM,90,63+
Male,SEM,2350,63+
Male,SEM,200,63+
Male,SEM,376,33-37
Female,SEM,752,58-62
Male,SEM,84,63+
Female,SEM,950,38-42
Male,SEM,208,28-32
Female,FaceBook campaign,588,58-62
Male,Instagram Campign,940,38-42
Male,FaceBook campaign,1215,23-27
Male,Instagram Campign,58,23-27
Female,SEM,1772,23-27
Female,FaceBook campaign,362,23-27
Male,Instagram Campign,248,53-57
Male,SEM,1160,63+
Female,SEM,162,33-37
Female,FaceBook campaign,614,33-37
Female,SEM,685,33-37
Female,Instagram Campign,1832,33-37
Male,SEM,2460,33-37
Male,FaceBook campaign,720,33-37
Female,Instagram Campign,1212,43-47
Male,FaceBook campaign,1053,38-42
Male,SEM,886,38-42
Female,SEM,1750,18-22
Female,Instagram Campign,930,18-22
Female,SEM,654,23-27
Female,SEM,1690,53-57
Male,Instagram Campign,614,58-62
Male,Instagram Campign,27,58-62
Male,SEM,965,58-62
Male,SEM,1856,58-62
Female,FaceBook campaign,1479,33-37
Female,Instagram Campign,2280,58-62
Female,Instagram Campign,800,58-62
Female,Instagram Campign,2360,58-62
Female,Instagram Campign,522,28-32
Female,SEM,376,28-32
Female,SEM,978,63+
Female,Organic Search,400,48-52
Female,SEM,1092,48-52
Female,Instagram Campign,1696,33-37
Female,Instagram Campign,852,33-37
Female,FaceBook campaign,1145,48-52
Male,Organic Search,250,48-52
Male,FaceBook campaign,1975,48-52
Female,SEM,2300,38-42
Female,SEM,1132,38-42
Male,Instagram Campign,1820,53-57
Female,Instagram Campign,963,58-62
Female,Instagram Campign,240,58-62
Female,Organic Search,436,58-62
Female,Instagram Campign,2320,18-22
Female,FaceBook campaign,387,38-42
Female,SEM,768,48-52
Female,Instagram Campign,1820,48-52
Female,FaceBook campaign,964,63+
Female,Instagram Campign,15,63+
Male,Instagram Campign,1012,38-42
Male,Instagram Campign,846,38-42
Male,SEM,528,38-42
Female,SEM,1580,63+
Female,FaceBook campaign,1164,63+
Female,SEM,1315,43-47
Male,FaceBook campaign,118,28-32
Male,Instagram Campign,1206,28-32
Male,Instagram Campign,1392,23-27
Male,Instagram Campign,2420,58-62
Male,Instagram Campign,2175,38-42
Male,SEM,2395,53-57
Male,FaceBook campaign,828,53-57
Male,Instagram Campign,99,48-52
Male,Organic Search,722,48-52
Male,SEM,495,23-27
Male,Organic Search,2000,23-27
Female,FaceBook campaign,1415,48-52
Female,Instagram Campign,279,58-62
Female,SEM,1392,58-62
Female,SEM,493,58-62
Female,FaceBook campaign,81,58-62
Female,SEM,1143,23-27
Male,Instagram Campign,50,18-22
Male,Instagram Campign,193,18-22
Male,FaceBook campaign,120,43-47
Female,SEM,188,63+
Female,Instagram Campign,783,18-22
Male,Instagram Campign,440,43-47
Male,Instagram Campign,1045,63+
Male,Instagram Campign,1428,63+
Female,FaceBook campaign,200,48-52
Male,Instagram Campign,118,63+
Male,SEM,537,63+
Male,FaceBook campaign,1100,63+
Female,SEM,334,18-22
Male,FaceBook campaign,573,58-62
Male,SEM,369,23-27
Male,Instagram Campign,114,23-27
Male,Instagram Campign,465,23-27
Female,Instagram Campign,107,53-57
Male,Instagram Campign,1960,58-62
Male,FaceBook campaign,1221,48-52
Male,SEM,1215,63+
Female,FaceBook campaign,2200,63+
Male,SEM,154,18-22
Male,FaceBook campaign,471,18-22
Male,SEM,900,53-57
Male,Instagram Campign,605,53-57
Male,FaceBook campaign,48,53-57
Female,SEM,666,43-47
Male,SEM,828,63+
Female,Instagram Campign,766,43-47
Female,FaceBook campaign,2390,43-47
Male,SEM,392,63+
Female,FaceBook campaign,430,43-47
Female,SEM,62,43-47
Male,FaceBook campaign,19,58-62
Male,FaceBook campaign,348,58-62
Male,FaceBook campaign,78,33-37
Male,FaceBook campaign,65,18-22
Female,SEM,491,63+
Female,SEM,279,63+
Male,FaceBook campaign,1305,18-22
Male,FaceBook campaign,353,33-37
Male,FaceBook campaign,508,23-27
Male,SEM,654,63+
Male,FaceBook campaign,884,63+
Female,Instagram Campign,540,33-37
Female,SEM,612,38-42
Female,FaceBook campaign,810,38-42
Female,Instagram Campign,635,53-57
Female,SEM,308,53-57
Female,FaceBook campaign,2420,38-42
Female,FaceBook campaign,1448,58-62
Female,FaceBook campaign,1140,58-62
Female,FaceBook campaign,756,58-62
Male,FaceBook campaign,1780,63+
Male,FaceBook campaign,855,63+
Female,FaceBook campaign,258,18-22
Female,FaceBook campaign,2230,18-22
Female,SEM,634,43-47
Female,Instagram Campign,820,43-47
Male,SEM,890,18-22
Male,FaceBook campaign,1028,18-22
Female,FaceBook campaign,844,28-32
Male,SEM,172,33-37
Female,FaceBook campaign,316,38-42
Female,Instagram Campign,910,38-42
Male,Instagram Campign,960,28-32
Female,Organic Search,293,23-27
Female,SEM,334,23-27
Female,SEM,415,18-22
Female,Instagram Campign,128,18-22
Female,FaceBook campaign,1788,18-22
Male,FaceBook campaign,188,63+
Female,SEM,500,18-22
Female,FaceBook campaign,1795,18-22
Male,Instagram Campign,55,38-42
Male,FaceBook campaign,440,38-42
Female,SEM,96,43-47
Female,Instagram Campign,1335,23-27
Male,Organic Search,2295,18-22
Female,Organic Search,496,23-27
Male,SEM,519,63+
Male,Instagram Campign,1744,63+
Female,SEM,699,53-57
Female,FaceBook campaign,102,28-32
Female,FaceBook campaign,55,63+
Male,SEM,1272,23-27
Male,SEM,492,23-27
Female,Instagram Campign,490,53-57
Female,SEM,316,53-57
Female,FaceBook campaign,693,33-37
Female,FaceBook campaign,77,63+
Female,FaceBook campaign,270,18-22
Female,FaceBook campaign,2035,38-42
Female,FaceBook campaign,98,53-57
Female,Instagram Campign,639,33-37
Female,FaceBook campaign,720,63+
Female,Instagram Campign,97,63+
Female,FaceBook campaign,189,28-32
Female,Instagram Campign,760,33-37
Male,FaceBook campaign,175,58-62
Male,FaceBook campaign,1050,58-62
Male,Instagram Campign,622,38-42
Female,Instagram Campign,220,43-47
Female,SEM,188,43-47
Female,FaceBook campaign,616,43-47
Male,FaceBook campaign,958,38-42
Male,Instagram Campign,650,63+
Female,Instagram Campign,319,53-57
Female,FaceBook campaign,135,38-42
Female,Instagram Campign,396,38-42
Female,FaceBook campaign,460,38-42
Female,FaceBook campaign,1374,38-42
Female,Instagram Campign,26,28-32
Female,FaceBook campaign,140,28-32
Male,Instagram Campign,934,43-47
Female,FaceBook campaign,1852,38-42
Female,FaceBook campaign,579,38-42
Male,SEM,75,23-27
Male,Instagram Campign,724,23-27
Male,Instagram Campign,255,23-27
Female,SEM,710,48-52
Female,FaceBook campaign,285,43-47
Female,Instagram Campign,132,48-52
Female,Instagram Campign,1476,48-52
Female,Instagram Campign,800,18-22
Male,SEM,2230,63+
Male,Instagram Campign,230,63+
Male,Organic Search,1492,63+
Male,FaceBook campaign,1350,63+
Female,FaceBook campaign,162,33-37
Female,FaceBook campaign,1450,38-42
Male,Instagram Campign,304,43-47
Male,SEM,870,43-47
Male,SEM,714,53-57
Male,Instagram Campign,267,53-57
Female,Instagram Campign,42,48-52
Female,Organic Search,1112,48-52
Female,Instagram Campign,760,28-32
Female,FaceBook campaign,656,48-52
Male,Instagram Campign,392,48-52
Female,SEM,164,58-62
Female,FaceBook campaign,2395,58-62
Female,FaceBook campaign,1152,18-22
Female,SEM,1101,18-22
Female,FaceBook campaign,116,53-57
Female,Instagram Campign,436,53-57
Female,FaceBook campaign,654,53-57
Female,FaceBook campaign,1396,38-42
Male,FaceBook campaign,24,28-32
Male,SEM,253,28-32
Male,SEM,534,23-27
Male,Organic Search,473,23-27
Female,SEM,382,28-32
Female,FaceBook campaign,1170,28-32
Female,FaceBook campaign,483,63+
Female,FaceBook campaign,681,63+
Male,SEM,1383,33-37
Male,SEM,420,33-37
Female,FaceBook campaign,906,38-42
Female,SEM,1595,48-52
Male,SEM,2190,28-32
Male,FaceBook campaign,783,28-32
Male,SEM,85,58-62
Male,Instagram Campign,416,58-62
Male,Instagram Campign,131,38-42
Female,Instagram Campign,520,33-37
Female,FaceBook campaign,198,43-47
Male,FaceBook campaign,364,53-57
Male,FaceBook campaign,456,53-57
Male,FaceBook campaign,735,53-57
Male,Instagram Campign,602,53-57
Male,FaceBook campaign,2195,53-57
Female,FaceBook campaign,364,48-52
Female,FaceBook campaign,105,48-52
Female,SEM,570,48-52
Female,FaceBook campaign,118,48-52
Male,FaceBook campaign,156,43-47
Male,Instagram Campign,384,43-47
Male,Instagram Campign,252,43-47
Male,FaceBook campaign,1765,33-37
Female,FaceBook campaign,354,18-22
Female,SEM,596,18-22
Female,FaceBook campaign,1656,53-57
Female,FaceBook campaign,39,63+
Male,FaceBook campaign,79,58-62
Female,SEM,302,38-42
Male,Instagram Campign,117,43-47
Male,SEM,956,43-47
Male,SEM,586,43-47
Male,SEM,74,58-62
Male,FaceBook campaign,1077,58-62
Male,Instagram Campign,750,38-42
Female,FaceBook campaign,836,33-37
Female,Instagram Campign,1664,33-37
Female,FaceBook campaign,945,38-42
Male,Instagram Campign,2180,18-22
Female,FaceBook campaign,483,48-52
Female,Instagram Campign,1950,63+
Female,SEM,228,38-42
Female,Instagram Campign,199,18-22
Female,FaceBook campaign,1710,58-62
Female,FaceBook campaign,241,58-62
Female,FaceBook campaign,420,23-27
Male,FaceBook campaign,429,63+
Female,FaceBook campaign,276,38-42
Male,Organic Search,574,48-52
Male,Organic Search,228,48-52
Female,Instagram Campign,444,28-32
Female,SEM,1390,28-32
Female,Instagram Campign,1360,48-52
Female,FaceBook campaign,1200,48-52
Female,Instagram Campign,246,48-52
Female,FaceBook campaign,655,23-27
Female,FaceBook campaign,133,23-27
Female,SEM,24,28-32
Female,FaceBook campaign,1161,53-57
Female,SEM,156,53-57
Female,FaceBook campaign,206,53-57
Female,SEM,120,48-52
Male,SEM,1628,23-27
Male,Instagram Campign,955,63+
Male,FaceBook campaign,1370,63+
Female,FaceBook campaign,1071,48-52
Male,SEM,280,23-27
Male,SEM,1652,23-27
Male,Instagram Campign,57,23-27
Male,SEM,776,23-27
Female,FaceBook campaign,1290,63+
Male,SEM,1850,53-57
Male,FaceBook campaign,2170,53-57
Male,FaceBook campaign,732,53-57
Male,FaceBook campaign,1086,53-57
Male,SEM,816,53-57
Female,SEM,337,43-47
Female,Instagram Campign,316,48-52
Female,FaceBook campaign,245,63+
Male,SEM,1024,63+
Male,FaceBook campaign,375,63+
